EE126,Alliaria petiolata,Carya cordiformis,Chenopodium album,Quercus rubra,Celtis occidentalis,Circaea lutetiana,Impatiens sp.,Polygonum scandens,Ambrosia trifida,Geum canadense,Cryptotaenia canadensis,Maianthemum racemosum,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,,,,,
I124,Claytonia virginica,Germaniun maculatum,Acer saccharum,Quercus rubra,Ostrya virginiana,Geranium maculatum,Quercus alba,Seedlings,Erythronium albidum,Sanguinaria canadensis,Symphyotrichum shortii,Osmorhiza claytoniana,0,,,,,,,,,,,,,,,,,,,,,
J110,Toxicodendron radicans,Allium burdickii,Lonicera tatarica,Prunus virginiana,Claytonia virginica,Acer saccharum,Quercus rubra,Ulmus americana,Quercus alba,Prunus serotina,Erythronium albidum,Cardamine concatenata,Viburnum prunifolium,,,,,,,,,,,,,,,,,,,,,
JJ105,Alliaria petiolata,Allium burdickii,Tilia americana,Eupatorium rugosum,Ostrya virginiana,Prunus serotina,Quercus alba,Solidago ulmifolia,Circaea lutetiana,Poa sp.,Dactylis glomerata,0,Polygonum virginianum,,,,,,,,,,,,,,,,,,,,,
JJ111,Trillium recurvatum,Alliaria petiolata,Tilia americana,Arisaema triphyllum,Galium triflorum,Geranium maculatum,Quercus rubra,Quercus alba,Circaea lutetiana,Hackelia virginiana,Viola sp.,Prunus serotina,Geum canadense,,,,,,,,,,,,,,,,,,,,,
NN110,Solidago canadensis,Tilia americana,Anemone quinquefolia,Viola sororia,Eupatorium rugosum,Carex sp.,Galium triflorum,Quercus rubra,Quercus alba,Circaea lutetiana,Quercuas alba,Symphyotrichum drummondii,0,,,,,,,,,,,,,,,,,,,,,
NN145,Alliaria petiolata,Trillium recurvatum,Ulmus rubra,Tilia americana,Circaea lutetiana canadensis,Smilacina racemosa,Juglans nigra,Lonicera maackii,Parthenocissus quinquefolia,Ribes missouriense,Quercus alba,Ranunculus hispidus,Cardamine concatenata,,,,,,,,,,,,,,,,,,,,,
OO146,Ulmus rubra,AMOSPA,Tilia americana,Carex sp.,Lonicera maackii,Acer saccharum,Parthenocissus quinquefolia,Geranium maculatum,Circaea lutetiana,Unidentified,Erythronium albidum,Allium canadense,Geum canadense,,,,,,,,,,,,,,,,,,,,,
QQ146,Trillium recurvatum,Alliaria petiolata,Tilia americana,Smilacina racemosa,Lonicera maackii,Fraxinus sp.,Quercus macrocarpa,Parthenocissus quinquefolia,Hydrophyllum virginianum,Circaea lutetiana,Unidentified,Erythronium albidum,Impatiens capensis,,,,,,,,,,,,,,,,,,,,,
R116,Anemone quinquefolia,Claytonia virginica,Carex sp.,Acer saccharum,Uvularia grandiflora,Quercus rubra,Quercus alba,Ostrya virginiana,Erythronium albidum,Cardamine concatenata,Quercus macrocarpa,Fraxinus americana,0,,,,,,,,,,,,,,,,,,,,,
RR139,Trillium recurvatum,Smilacina racemosa,Acer saccharum,Ostrya virginiana,Fraxinus sp.,Parthenocissus quinquefolia,Ulmus americana,Geranium maculatum,Circaea lutetiana,Erythronium albidum,Carex pensylvanica,Cardamine concatenata,Rhamnus cathartica,,,,,,,,,,,,,,,,,,,,,
RR142,Trillium recurvatum,Ulmus sp.,Tilia americana,Smilacina racemosa,Prunus virginiana,Acer saccharum,Carya sp.,Arisaema triphyllum,Parthenocissus quinquefolia,Quercus alba,Prunus serotina,Erythronium albidum,Cardamine concatenata,,,,,,,,,,,,,,,,,,,,,
S72,Viburnum opulus,Aesculus sp.,Juglans nigra,Parthenocissus quinquefolia,Rubes idaeus strigosus,Quercus alba,Circaea lutetiana,Impatiens sp.,Erythronium albidum,Rhamnus cathartica,Quercus macrocarpa,Symphyotrichum lateriflorum,Polygonum virginianum,,,,,,,,,,,,,,,,,,,,,
TT133,Alliaria petiolata,Tilia americana,Acer saccharum,Acer negundo,Ostrya virginiana,Parthenocissus quinquefolia,Ulmus americana,Prunus serotina,Circaea lutetiana,Cardamine concatenata,Malus sp.,Geum canadense,Rhamnus cathartica,,,,,,,,,,,,,,,,,,,,,
W128,Alliaria petiolata,Tilia americana,Claytonia virginica,Acer saccharum,Mertensia virginica,Quercus rubra,Hydrophyllum virginianum,Circaea lutetiana,Impatiens sp.,Erythronium albidum,Galium aparine,Maianthemum racemosum,Pruser serotina,,,,,,,,,,,,,,,,,,,,,
W137,Elymus villosus,Rubus occidentalis,Verbesina alternifolia,Solidago altissima,Carex sp.,Juglans nigra,Ranunculus abortivus,Prunus serotina,Hackelia virginiana,Teucrium canadense,Geum canadense,Phalaris arundinacea,0,,,,,,,,,,,,,,,,,,,,,
WW140,Smilax illinoensis,Acer saccharum,Ostrya virginiana,Allium cernuum,Parthenocissus quinquefolia,Arisaema triphyllum,Geranium maculatum,Circaea lutetiana,Fraxinus pennsylvanica,Erythronium albidum,Cardamine concatenata,Geum canadense,Berberis thunbergii,,,,,,,,,,,,,,,,,,,,,
X93,Alliaria petiolata,Tilia americana,Eupatorium rugosum,Ostrya virginiana,Arisaema triphyllum,Galium triflorum,Geranium maculatum,Quercus alba,Quercus rubra,Circaea lutetiana,Quercus macrocarpa,Geum canadense,0,,,,,,,,,,,,,,,,,,,,,
Y94,Trillium recurvatum,Potentilla simplex,Symphyotrichum pilosum,Solidago altissima,Fragaria virginiana,Carex sp.,Poa pratensis,Achillea millefolium,Symphyotrichum drummondii,Dactylis glomerata,Symphyotrichum lateriflorum,0,Convolvulus sepium,,,,,,,,,,,,,,,,,,,,,
A124,Alliaria petiolata,Tilia americana,Acer saccharum,Ostrya virginiana,Prenanthes alba,Prunus serotina,Campanula americana,Impatiens sp.,Erythronium albidum,Carex pensylvanica,Cardamine concatenata,Sanicula gregaria,Geum canadense,0,,,,,,,,,,,,,,,,,,,,
B109,Plantago lanceolata,Cacalia atriplicifolia,Monarda fistulosa,Solidago altissima,Poa pratensis,Symphyotrichum sp.,Parthenocissus quinquefolia,Achillea millefolium,0,Bromus inermis,Daucus carota,Symphyotrichum drummondii,Schizachyrium scoparium,Symphyotrichum novae-angliae,,,,,,,,,,,,,,,,,,,,
C120,Quercus ellipsoidalis,Tilia americana,Carya cordiformis,Juglans nigra,Lonicera maackii,Ostrya virginiana,Quercus rubra,Fraxinus sp.,Impatiens sp.,Erythronium albidum,Ambrosia trifida,Rhamnus cathartica,Rosa multiflora,Osmorhiza claytoniana,,,,,,,,,,,,,,,,,,,,
CC138,Ranunculus ficaria,Convovulus sp.,Toxicondendron radicans,Acer saccharum,Acer negundo,Fraxinus sp.,Ulmus americana,Impatiens sp.,Polygonum. Sp.,Rhamnus cathartica,Poa compressa,Solidago. Sp.,Taraxacum officinale,Bidens frondosa,,,,,,,,,,,,,,,,,,,,
D113,Alliaria petiolata,Helianthus sp.,Ambrosia artemisiifolia,Rubus occidentalis,Lonicera tatarica,Convovulus sp.,Menispermum sp.,Cirsium arvense,Arisaema triphyllum,Hydrophyllum sp.,Prunus serotina,Quercus macrocarpa,Geum canadense,0,,,,,,,,,,,,,,,,,,,,
F113,Ulmus rubra,Lonicera tatarica,Acer platanoides,Galium triflorum,Prunus serotina,Quercus rubra,Unidentified,Fraxinus pennsylvanica,Erythronium albidum,Carya cordiformis,Geum canadense,Symphyotrichum lateriflorum,Rubus sp.,Taraxacum officinale,,,,,,,,,,,,,,,,,,,,
GG135,Alliaria petiolata,Circaea lutetiana canadensis,Juglans nigra,Acer saccharum,Ranunculus hispidus v. nitidus,Lonicera maackii,Quercus macrocarpa,Parthenocissus quinquefolia,Prunus serotina,Unidentified,Impatiens capensis,Crataegus sp.,Rhamnus cathartica,Polygonum virginianum,,,,,,,,,,,,,,,,,,,,
HH103,Alliaria petiolata,Fraxinus americana,Rubus occidentalis,Elymus hystrix,Carex sp.,Solidago altissima,Quercus macrocarpa,Ulmus americana,Quercus alba,Solidago ulmifolia,Smilax tamnoides hispida,Symphyotrichum drummondii,Galium circaezans,Taraxacum officinale,,,,,,,,,,,,,,,,,,,,
HH96,Alliaria petiolata,Crataegus sp.,Viburnum opulus,Tilia americana,Ostrya virginiana,Ranunculus abortivus,Sanicula sp.,Quercus rubra,Circaea lutetiana,Galium aparine,Erythronium albidum,Geum canadense,Symphyotrichum lateriflorum,Convolvulus sepium,,,,,,,,,,,,,,,,,,,,
I107,Unidentified composite,Trillium recurvatum,Acer saccharum,Ostrya virginiana,Polygonatum biflorum,Allium cernuum,Ulmus americana,Geranium maculatum,Celtis occidentalis,Prunus serotina,Erythronium albidum,Cardamine concatenata,Quercus macrocarpa,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,,,,
I117,Tilia americana,Ostrya virginiana,Fraxinus sp.,Quercus macrocarpa,Ulmus americana,Ranunculus hispidus,Impatiens sp.,Galium aparine,Allium canadense,Erythronium albidum,Sanicula gregaria,Symphyotrichum shortii,Floerkea proserpinacoides,0,,,,,,,,,,,,,,,,,,,,
II90,Alliaria petiolata,Smilacina racemosa,Claytonia virginica,Ostrya virginiana,Acer saccharum,Sanicula sp.,Euonymus sp.,Osmorhiza sp.,Prunus serotina,Quercus rubra,Circaea lutetiana,Impatiens sp.,Erythronium albidum,Galium aparine,,,,,,,,,,,,,,,,,,,,
KK119,Trillium recurvatum,Alliaria petiolata,Ulmus rubra,Tilia americana,Carex sp.,Acer saccharum,Fraxinus sp.,Circaea lutetiana,Impatiens sp.,Osmorhiza claytonii,Sanguinaria canadensis,Geum canadense,Maianthemum racemosum,0,,,,,,,,,,,,,,,,,,,,
LL103,Alliaria petiolata,Tilia americana,Smilacina racemosa,Unk. Sp.,Symphyotrichum sp.,Galium triflorum,Quercus rubra,Circaea lutetiana,Hackelia virginiana,Unidentified,Bidens sp.,Unk. composite,Rubus sp.,Polygonum virginianum,,,,,,,,,,,,,,,,,,,,
NN118,Alliaria petiolata,Tilia americana,Solidago altissima,Claytonia virginica,Acer saccharum,Ulmus americana,Quercus alba,0,Unidentified,Polygonum scandens,Impatiens capensis,Maianthemum racemosum,Floerkea proserpinacoides,Polygonum virginianum,,,,,,,,,,,,,,,,,,,,
PP143,Ulmus rubra,Tilia americana,Prunus virginiana,Acer saccharum,Quercus rubra,Parthenocissus quinquefolia,Quercus alba,Prunus serotina,Circaea lutetiana,Unidentified,Erythronium albidum,Cardamine concatenata,Fraxinus americana,0,,,,,,,,,,,,,,,,,,,,
R83,Trillium recurvatum,Cercis canadensis,Potentilla simplex,Fragaria virginiana,Carex sp.,Quercus macrocarpa,Quercus rubra,Solidago ulmifolia,Impatiens sp.,Erythronium albidum,Symphyotrichum shortii,Geum canadense,Taraxacum officinale,Elymus sp.,,,,,,,,,,,,,,,,,,,,
RR113,Alliaria petiolata,Lonicera tatarica,Smilacina racemosa,Carya cordiformis,Acer saccharum,Fraxinus sp.,Galium triflorum,Parthenocissus quinquefolia,Quercus alba,Prunus serotina,Circaea lutetiana,Osmorhiza claytonii,Quercus macrocarpa,Geum canadense,,,,,,,,,,,,,,,,,,,,
SS113,Alliaria petiolata,Rubus occidentalis,Lonicera tatarica,Acalypha rhomboidea,Smilacina racemosa,Arisaema triphyllum,Parthenocissus quinquefolia,Ulmus americana,Quercus alba,Prunus serotina,Circaea lutetiana,Hackelia virginiana,Symphyotrichum drummondii,Impatiens capensis,,,,,,,,,,,,,,,,,,,,
T88,Symphyotrichum sp.,Carex sp.,Carya ovata,Arisaema triphyllum,Lonicera maackii,Geranium maculatum,Eupatorium purpureum,Quercus alba,Quercus rubra,Impatiens sp.,Erythronium albidum,Symphyotrichum drummondii,Geum canadense,Taraxacum officinale,,,,,,,,,,,,,,,,,,,,
T89,Prunus virginiana,Solidago altissima,Claytonia virginica,Eupatorium rugosum,Carex sp.,Arisaema triphyllum,Symphyotrichum sp.,Parthenocissus quinquefolia,Geranium maculatum,Erythronium albidum,Prenanthes alba,Symphyotrichum drummondii,Taraxacum officinale,Elymus sp.,,,,,,,,,,,,,,,,,,,,
TT110,Alliaria petiolata,Tilia americana,Smilacina racemosa,Solidago altissima,Eupatorium rugosum,Parthenocissus quinquefolia,Quercus alba,Ulmus americana,Prunus serotina,Circaea lutetiana,Podophyllum peltatum,Symphyotrichum drummondii,Quercus macrocarpa,0,,,,,,,,,,,,,,,,,,,,
U111,Tilia americana,Anemonella thalictroides,Claytonia virginica,Acer saccharum,Quercus rubra,Ulmus americana,Geranium maculatum,Unidentified,Impatiens sp.,Erythronium albidum,Cardamine concatenata,Quercus macrocarpa,Floerkea proserpinacoides,0,,,,,,,,,,,,,,,,,,,,
X125,Alliaria petiolata,Claytonia virginica,Acer saccharum,Ostrya virginiana,Quercus rubra,Ulmus americana,Geranium maculatum,Celtis occidentalis,Prunus serotina,Quercus alba,Impatiens sp.,Cardamine concatenata,Geum canadense,Taraxacum officinale,,,,,,,,,,,,,,,,,,,,
XX134,Alliaria petiolata,Carex jamesii,Carex hirtifolia,Acer saccharum,Lonicera maackii,Arisaema triphyllum,Parthenocissus quinquefolia,Circaea lutetiana,Euonymus alatus,Erythronium albidum,Cardamine concatenata,Geum canadense,Rhamnus cathartica,Viola missouriensis,,,,,,,,,,,,,,,,,,,,
Y147,Alliaria petiolata,Convovulus sp.,Smilacina racemosa,Juglans nigra,Lonicera maackii,Prunus serotina,Viola sp.,Hackelia virginiana,Impatiens sp.,Circaea lutetiana,Geum canadense,Rhamnus cathartica,0,Polygonum virginianum,,,,,,,,,,,,,,,,,,,,
ZZ134,Alliaria petiolata,Tilia americana,Circaea lutetiana canadensis,Lonicera maackii,Ranunculus abortivus,Ulmus americana,Prunus serotina,SYMLAT,Fraxinus pennsylvanica,Allium canadense,Erythronium albidum,Rhamnus cathartica,Geum canadense,Rosa multiflora,,,,,,,,,,,,,,,,,,,,
A133,Rubus occidentalis,Solidago altissima,Acer saccharum,Fraxinus sp.,Galium triflorum,Ulmus americana,Quercus rubra,Symphyotrichum lateriflorum,Eupatorium sp.,Prunus serotina,Hackelia virginiana,Geum canadense,Rhamnus cathartica,Maianthemum racemosum,Taraxacum officinale,,,,,,,,,,,,,,,,,,,
AA125,Asarum canadense,Solidago flexicaulis,Claytonia virginica,Acer saccharum,Fraxinus sp.,Parthenocissus quinquefolia,Ulmus americana,Impatiens sp.,Hydrophyllum appendiculatum,Galium aparine,Erythronium albidum,Quercus macrocarpa,Geum canadense,Floerkea proserpinacoides,0,,,,,,,,,,,,,,,,,,,
B127,Tilia americana,Anemonella thalictroides,Agrimonia pubescens,Acer saccharum,Quercus rubra,Prunus serotina,Quercus alba,Solidago ulmifolia,Impatiens sp.,Allium canadense,Erythronium albidum,Cardamine concatenata,Galium aparine,Symphyotrichum shortii,0,,,,,,,,,,,,,,,,,,,
C123,Tilia americana,Rubus pensilvanicus,Claytonia virginica,Ostrya virginiana,Galium triflorum,Rubus allegheniensis,Ulmus americana,Quercus alba,Solidago ulmifolia,Hackelia virginiana,Polemonium reptans,Erythronium albidum,Cardamine concatenata,Symphyotrichum shortii,Geum canadense,,,,,,,,,,,,,,,,,,,
CC86,Solidago altissima,Claytonia virginica,Eupatorium rugosum,Ostrya virginiana,Galium triflorum,Osmorhiza sp.,Lonicera maackii,Acer saccharum,Solidago ulmifolia,Circaea lutetiana,Hackelia virginiana,Quercus rubra,Ptelea trifoliata,Quercus macrocarpa,Geum canadense,,,,,,,,,,,,,,,,,,,
CC99,Tilia americana,Eupatorium rugosum,Fraxinus sp.,Arisaema triphyllum,Parthenocissus quinquefolia,Prunus serotina,Unk. Forb,Quercus alba,Circaea lutetiana,Ulmus americana,Unidentified,Quercus sp.,Bidens sp.,Symphyotrichum drummondii,0,,,,,,,,,,,,,,,,,,,
DD100,Alliaria petiolata,Ulmus rubra,Tilia americana,Acer saccharum,Eupatorium rugosum,Arisaema triphyllum,Galium triflorum,Quercus alba,Circaea lutetiana,Hackelia virginiana,Impatiens sp.,Lactuca canadensis,Geum canadense,Symphyotrichum lateriflorum,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,,,
DD145,Alliaria petiolata,Trillium recurvatum,Ulmus rubra,Juglans nigra,Lonicera sp.,Quercus rubra,Prunus serotina,Circaea lutetiana,Unidentified,Cirsium sp.,Bidens sp.,Morus sp.,Quercus macrocarpa,Taraxacum officinale,0,,,,,,,,,,,,,,,,,,,
EE108,Potentilla simplex,Fragaria virginiana,Solidago altissima,Carex sp.,Elymus hystrix,Fraxinus sp.,Unk. Forb,Quercus alba,Ulmus americana,Circaea lutetiana,Impatiens sp.,Symphyotrichum drummondii,Galium circaezans,0,Rubus sp.,,,,,,,,,,,,,,,,,,,
EE128,Rubus occidentalis,Rhamnus cathartica,Lonicera maackii,Rosa multiflora,Acer saccharum,Parthenocissus quinquefolia,Glechoma hederacea,Celtis occidentalis,Circaea lutetiana,Ambrosia trifida,Carya cordiformis,Symphyotrichum drummondii,Geum canadense,Phalaris arundinacea,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,,,
G126,Potentilla simplex,Tilia americana,Prunus virginiana,Hepatica acutiloba,Agrimonia pubescens,Carex sp.,Viola sororia,Claytonia virginica,Acer saccharum,Ostrya virginiana,Geranium maculatum,Erythronium albidum,Cardamine concatenata,Symphyotrichum lateriflorum,0,,,,,,,,,,,,,,,,,,,
HH87,Tilia americana,Toxicondendron radicans,Cladastris kentukea,Acer saccharum,Lonicera maackii,Ranunculus abortivus,Osmorhiza sp.,Quercus alba,Agrimonia gryposepala,Viola sp.,Galium aparine,Impatients sp.,Symphyotrichum drummondii,Phlox divaricata,Geum canadense,,,,,,,,,,,,,,,,,,,
II105,Alliaria petiolata,Rubus occidentalis,Tilia americana,Juglans nigra,Carex hirtifolia,Eupatorium rugosum,Ranunculus abortivus,Galium triflorum,Aster ericoides,Quercus alba,0,Ulmus americana,Quercus macrocarpa,Maianthemum racemosum,Polygonum virginianum,,,,,,,,,,,,,,,,,,,
JJ115,Alliaria petiolata,Tilia americana,Acer saccharum,Fraxinus sp.,Prunus serotina,Geranium maculatum,Quercus alba,Ulmus americana,Circaea lutetiana,Allium canadense,Cardamine concatenata,Geum canadense,Fraxinus americana,Floerkea proserpinacoides,0,,,,,,,,,,,,,,,,,,,
K115,Toxicodendron radicans,Anemonella thalictroides,Anemone quinquefolia,Claytonia virginica,Acer saccharum,Ostrya virginiana,Quercus rubra,Geranium maculatum,Unidentified shrub,Quercus alba,Erythronium albidum,Allium canadense,Cardamine concatenata,Quercus macrocarpa,0,,,,,,,,,,,,,,,,,,,
KK109,Potentilla simplex,Tilia americana,Fragaria virginiana,Carex hirtifolia,Carex sp.,Rhus radicans,Galium triflorum,Arisaema triphyllum,Acer saccharum,Ulmus americana,Prunus serotina,Circaea lutetiana,Quercus macrocarpa,Symphyotrichum lateriflorum,0,,,,,,,,,,,,,,,,,,,
KK145,Alliaria petiolata,Trillium recurvatum,Ulmus rubra,Tilia americana,Smilacina racemosa,Acer saccharum,Lonicera maackii,Ostrya virginiana,Prunus serotina,Geranium maculatum,Thalictrum dioicum,Unidentified,Erythronium albidum,Impatiens capensis,0,,,,,,,,,,,,,,,,,,,
LL133,Alliaria petiolata,Ulmus rubra,Tilia americana,Acer saccharum,Lonicera maackii,Quercus rubra,Ulmus americana,Parthenocissus quinquefolia,Prunus serotina,Celtis occidentalis,Circaea lutetiana,Fraxinus pennsylvanica,Unidentified,Erythronium albidum,Rhamnus cathartica,,,,,,,,,,,,,,,,,,,
PP134,Tilia americana,Acer saccharum,Rhamnus cathartica,Rhus radicans,Arisaema triphyllum,Lonicera maackii,Fraxinus sp.,Celtis occidentalis,Ulmus americana,Quercus rubra,Erythronium albidum,Carya cordiformis,Sanicula gregaria,Impatiens capensis,Rosa multiflora,,,,,,,,,,,,,,,,,,,
PP146,Trillium recurvatum,Alliaria petiolata,Ulmus rubra,Tilia americana,Smilacina racemosa,Juglans nigra,Fraxinus sp.,Parthenocissus quinquefolia,Quercus alba,Ulmus americana,Circaea lutetiana,Polgonatum biflorum,Unidentified,Erythronium albidum,0,,,,,,,,,,,,,,,,,,,
QQ131,Tilia americana,Smilacina racemosa,Claytonia virginica,Lonicera maackii,Viola sororia,Arisaema triphyllum,Carex sp.,Parthenocissus quinquefolia,Celtis occidentalis,Acer saccharum,Fraxinus sp.,Quercus rubra,Prunus serotina,Sanicula gregaria,Rosa multiflora,,,,,,,,,,,,,,,,,,,
QQ140,Trillium recurvatum,Tilia americana,Smilacina racemosa,Acer saccharum,Fraxinus sp.,Quercus rubra,Parthenocissus quinquefolia,Ribes missouriense,Geranium maculatum,Quercus alba,Circaea lutetiana,Unidentified,Erythronium albidum,Cardamine concatenata,Geum canadense,,,,,,,,,,,,,,,,,,,
R75,Alliaria petiolata,Toxicodendron radicans,Anemonella thalictroides,Anemone quinquefolia,Acer saccharum,Rubus idaeus strigosus,Polygonatum biflorum,Quercus rubra,Rubus allegheniensis,Quercus alba,Prunus serotina,Circaea lutetiana,Erythronium albidum,Elymus sp.,0,,,,,,,,,,,,,,,,,,,
R86,Alliaria petiolata,ALLBUR,Tilia americana,Symphyotrichum sp.,Eupatorium rugosum,Ostrya virginiana,ASCGLA,Prunus serotina,Geranium maculatum,Ranunculus hispidus,Circaea lutetiana,Hackelia virginiana,Impatiens sp.,Erythronium albidum,0,,,,,,,,,,,,,,,,,,,
S70,Alliaria petiolata,Toxicodendron radicans,Poa pratensis,Quercus rubra,Parthenocissus quinquefolia,Camassia scilloides,Quercus alba,Impatiens sp.,Erythronium albidum,Galium aparine,Symphyotrichum drummondii,Quercus macrocarpa,Geum canadense,Phalaris arundinacea,0,,,,,,,,,,,,,,,,,,,
S97,Tilia americana,Acer saccharum,Carya ovata,Lonicera prolifera,Arisaema triphyllum,Rubus allegheniensis,Geranium maculatum,Quercus alba,Quercus rubra,Circaea lutetiana,Ulmus americana,Prunus serotina,Fraxinus sp.,Erythronium albidum,0,,,,,,,,,,,,,,,,,,,
T70,Alliaria petiolata,Carex sp.,Lonicera maackii,Quercus rubra,Camassia scilloides,Quercus alba,Symphyotrichum lateriflorum,Circaea lutetiana,Erythronium albidum,Daucus carota,Symphyotrichum drummondii,Geum canadense,Taraxacum officinale,Elymus sp.,0,,,,,,,,,,,,,,,,,,,
VV133,Alliaria petiolata,Tilia americana,Smilacina racemosa,Claytonia virginica,Lonicera maackii,Ostrya virginiana,Sanicula sp.,Parthenocissus quinquefolia,Prunus serotina,Ulmus americana,Acer saccharum,Circaea lutetiana,Cardamine concatenata,Geum canadense,Rhamnus cathartica,,,,,,,,,,,,,,,,,,,
Y115,Asarum canadense,Tilia americana,Acer saccharum,Mertensia virginica,Quercus macrocarpa,Prunus serotina,Ranunculus hispidus,Allium sp.,Circaea lutetiana,Erythronium albidum,Fraxinus quadrangulata,Cardamine concatenata,Impatiens capensis,Floerkea proserpinacoides,0,,,,,,,,,,,,,,,,,,,
Y135,Stylophorum diphyllum,Carex jamesii,Asarum canadense,Menispermum canadense,Acer saccharum,Laportea canadensis,Lonicera maackii,Ranunculus hispidus,Circaea lutetiana,Allium canadense,Polygonum scandens,Ambrosia trifida,Geum canadense,Floerkea proserpinacoides,Polygonum virginianum,,,,,,,,,,,,,,,,,,,
YY122,Toxicondendron radicans,Fragaria virginiana,Juniperus virginiana,Poa pratensis,Lonicera maackii,Parthenocissus quinquefolia,Prunus serotina,Symphyotrichum lateriflorum,Unidentified,Fraxinus pennsylvanica,Anemone virginiana,Daucus carota,Symphyotrichum drummondii,Rhamnus cathartica,Taraxacum officinale,,,,,,,,,,,,,,,,,,,
Z76,Picea abies,Lonicera tatarica,Poa pratensis,Acer saccharum,Claytonia virginica,Fraxinus sp.,Quercus rubra,Unk. Forb,Vitis sp.,Impatiens sp.,Erigeron sp.,Geum canadense,Taraxacum officinale,0,Rubus sp.,,,,,,,,,,,,,,,,,,,
Z92,Alliaria petiolata,Anemonella thalictroides,Anemone quinquefolia,Claytonia virginica,Acer saccharum,Carex sp.,Quercus rubra,Fraxinus sp.,Geranium maculatum,Quercus alba,Solidago ulmifolia,Erythronium albidum,Prenanthes alba,Geum canadense,0,,,,,,,,,,,,,,,,,,,
ZZ132,Alliaria petiolata,Tilia americana,Prunus virginiana,Ageratina altissima,Juglans nigra,Lonicera maackii,Acer negundo,Arisaema triphyllum,Parthenocissus quinquefolia,Urtica dioica,Circaea lutetiana,Erythronium albidum,Quercus macrocarpa,Geum canadense,Polygonum virginianum,,,,,,,,,,,,,,,,,,,
A126,Trillium recurvatum,Tilia americana,Agrimonia pubescens,Carex sp.,Acer saccharum,Galium triflorum,Geranium maculatum,Viola sp.,Erythronium albidum,Cardamine concatenata,Sanicula gregaria,Symphyotrichum shortii,Geum canadense,Symphyotrichum lateriflorum,0,Ranunculus sp.,,,,,,,,,,,,,,,,,,
AA118,Alliaria petiolata,Tilia americana,Smilacina racemosa,Anemone quinquefolia,Claytonia virginica,Acer saccharum,Fraxinus sp.,Ostrya virginiana,Quercus alba,Unidentified,Impatiens sp.,Erythronium albidum,Allium canadense,Cardamine concatenata,Geum canadense,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,,
AY127,Trillium recurvatum,Tilia americana,Fragaria virginiana,Poa pratensis,Dipsacus fullonum,Ostrya virginiana,Coronilla varia,Quercus alba,Rosa sp.,Morus alba,Erythronium albidum,Carex pensylvanica,Phellodendron amurense,Rhamnus cathartica,Dactylis glomerata,Phalaris arundinacea,,,,,,,,,,,,,,,,,,
BB141,Alliaria petiolata,Oxalis sp.,Solidago canadensis,Ulmus pumila,Fragaria virginiana,Lonicera maackii,Rosa multiflora,Unk. Forb,Parthenocissus quinquefolia,Arctium minus,Ambrosia trifida,Daucus carota,Rhamnus cathartica,Torilis japonica,Geum canadense,Taraxacum officinale,,,,,,,,,,,,,,,,,,
CC109,Tilia americana,Composite,Smilacina racemosa,Elymus hystrix,Fragaria virginiana,Acer saccharum,Ostrya virginiana,Galium triflorum,Prunus serotina,Quercus alba,Ulmus americana,Circaea lutetiana,Symphyotrichum drummondii,Quercus macrocarpa,Cerastrium sp.,Rubus sp.,,,,,,,,,,,,,,,,,,
D125,Tilia americana,Solidago altissima,Fragaria virginiana,Acer saccharum,Galium triflorum,Rubus hispidus,Geranium maculatum,Quercus rubra,Unidentified,Erythronium albidum,Allium canadense,Cardamine concatenata,Symphyotrichum shortii,Geum canadense,Taraxacum officinale,0,,,,,,,,,,,,,,,,,,
DD90,Alliaria petiolata,Solidago canadensis,Tilia americana,Polygonum biflorum,Claytonia virginica,Acer saccharum,Arisaema triphyllum,Prunus serotina,Geranium maculatum,Quercus alba,Ostrya virginiana,Circaea lutetiana,Viola sp.,Podophyllum peltatum,Galium aparine,Erythronium albidum,,,,,,,,,,,,,,,,,,
HA132,Alliaria petiolata,Ulmus rubra,Tilia americana,Agrimonia Sp.,Prunus virginiana,Viola sororia,Lonicera maackii,Carex sp.,Arisaema triphyllum,Parthenocissus quinquefolia,Glyceria striata,Prunus serotina,Ulmus americana,Circaea lutetiana,Hackelia virginiana,Rhamnus cathartica,,,,,,,,,,,,,,,,,,
HH106,Dodecatheon meadia,Potentilla simplex,Anemone quinquefolia,Fragaria virginiana,Solidago altissima,Galium triflorum,Camassia scilloides,Quercus alba,Prunus serotina,Solidago ulmifolia,Circaea lutetiana,Carex pensylvanica,Symphyotrichum drummondii,Geum canadense,Fraxinus americana,0,,,,,,,,,,,,,,,,,,
N116,Asarum canadense,Tilia americana,Solidago flexicaulis,Claytonia virginica,Acer saccharum,Ostrya virginiana,Quercus alba,Hydrophyllum virginianum,Unidentified,Podophyllum peltatum,Erythronium albidum,Cardamine concatenata,Sanicula gregaria,Fraxinus americana,Dicentra cucullaria,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,,
