Date,Sampler,Plot ID Number,6-Letter Code,Species_Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Total Moss (1-7),Total Logs (1-7),Total Rocks (1-7),Total Bare Soil (1-7),Notes,Sample (Y/N)
5/7/18,"JLL, WS",LL103,Unk. Sp.,Unk. Sp.,1,2,0,0,0,0,0,Could be Phryma or Scrophularia?,
5/7/18,"JLL, WS",LL103,Rubus sp.,Rubus sp.,1,2,1,0,0,0,0,,
5/7/18,"JLL, WS",LL103,TILAME,Tilia americana,1,2,1,0,0,0,0,,
5/7/18,"JLL, WS",LL104,CIRLUC,Circaea lutetiana ,4,2,0,0,0,0,3,,
5/7/18,"JLL, WS",LL104,GALTRF,Galium triflorum,4,2,0,0,0,0,0,,
5/7/18,"JLL, WS",LL104,VIOSOR,Viola sororia,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",LL104,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",LL104,SYMLAT,Symphyotrichum lateriflorum,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",LL104,OXASTR,Oxalis stricta,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",LL104,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",LL104,Convolvulus sp.,Convolvulus sp.,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,7,,
5/4/18,"JLL, PB",LL110,SMIRAC,Smilacina racemosa,4,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,VIOSOR,Viola sororia,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,CIRLUC,Circaea lutetiana ,4,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,ARITRI,Arisaema triphyllum,3,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,HACVIR,Hackelia virginiana,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,ALLPET,Alliaria petiolata,20,3,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,GALAPA,Galium aparine,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL110,Impatiens sp.,Impatiens sp.,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,7,,
5/4/18,"JLL, PB",LL114,Rubus sp.,Rubus sp.,1,2,1,0,0,0,0,,
5/4/18,"JLL, PB",LL114,CARCON,Cardamine concatenata,5,3,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,CIRLUC,Circaea lutetiana ,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,OXASTR,Oxalis stricta,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,Viola sp.,Viola sp.,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,HACVIR,Hackelia virginiana,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,Unk. composite,Unk. composite,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,OSMCLA,Osmorhiza claytonii,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,composite opp. Leaves,
5/4/18,"JLL, PB",LL114,Carex sp.,Carex sp.,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",LL114,Symphyotrichum sp.,Symphyotrichum sp.,1,2,0,0,0,0,0,Lateriflorus??,
5/4/18,"JLL, PB",LL114,SMIRAC,Smilacina racemosa,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",LL119,CLAVIR,Claytonia virginica,6,3,0,0,0,0,6,,
5/4/18,"BS, WO",LL119,ALLPET,Alliaria petiolata,6,3,0,0,0,0,0,,
5/4/18,"BS, WO",LL119,Impatiens sp.,Impatiens sp.,3,2,0,0,0,0,0,,
5/4/18,"BS, WO",LL119,EUOALA,Euonymus alatus,2,2,0,0,0,0,0,,
5/18/18,"PB, WO",LL122,0,0,0,0,0,0,3,0,6,"No vegetation; 4"" inundation",
5/18/18,"PB, WO",LL123,PHAARU,Phalaris arundinacea,10,3,0,0,0,0,6,,
5/15/18,"SZ, WO",LL128,ACESAU,Acer saccharum,25,4,0,0,0,0,5,,
5/15/18,"SZ, WO",LL128,LONMAA,Lonicera maackii,25,4,0,0,0,0,0,,
5/15/18,"SZ, WO",LL128,ULMAME,Ulmus americana,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",LL133,PARQUI,Parthenocissus quinquefolia,3,2,0,0,0,0,0,,
5/10/18,"PB, WO",LL133,ALLPET,Alliaria petiolata,8,3,0,0,0,0,0,,
5/10/18,"PB, WO",LL133,ERYALB,Erythronium albidum,3,2,0,0,0,0,0,,
5/10/18,"PB, WO",LL133,CIRLUC,Circaea lutetiana ,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",LL133,ULMAME,Ulmus americana,2,2,0,0,0,0,0,,
5/15/18,"MO, WS",LL141,RANSEP,Ranunculus septentrionalis,5,3,0,0,0,0,5,hoop in brush pile - lots of HYDCAN just outside of hoope - brush pile on top of colony,
5/15/18,"MO, WS",LL141,CARCON,Cardamine concatenata,4,2,0,0,0,0,0,,
5/15/18,"MO, WS",LL141,ALLPET,Alliaria petiolata,4,2,0,0,0,0,0,,
5/15/18,"MO, WS",LL141,ACESAU,Acer saccharum,6,3,0,0,0,0,0,,
5/15/18,"MO, WS",LL141,LONMAA,Lonicera maackii,5,3,0,0,0,0,0,,
5/15/18,"MO, WS",LL141,VIBOPU,Viburnum opulus,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",LL141,PRUVIR,Prunus virginiana,10,3,0,0,0,0,0,mostly honeysuckle brush pile,
5/15/18,"MO, WS",LL141,Fraxinus sp.,Fraxinus sp.,5,3,0,0,0,0,0,,
5/16/18,"BS, WS",LL141,RANHIS,Ranunculus hispidus,4,2,0,0,0,0,5,,
5/16/18,"BS, WS",LL141,CARCOR,Carya cordiformis,3,2,0,0,0,0,0,,
5/16/18,"BS, WS",LL141,ACESAU,Acer saccharum,5,3,0,0,0,0,0,,
5/16/18,"BS, WS",LL141,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/16/18,"BS, WS",LL141,LONMAA,Lonicera maackii,3,2,0,0,0,0,0,,
5/16/18,"BS, WS",LL141,PRUVIR,Prunus virginiana,30,4,0,0,0,0,0,,
5/16/18,"BS, WS",LL141,Fraxinus sp.,Fraxinus sp.,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,ERYALB,Erythronium albidum,5,3,0,0,0,0,5,,
5/8/18,"MO, PB",LL90,TRIREC,Trillium recurvatum,8,3,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,EUPRUG,Eupatorium rugosum,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,POLVIR,Polygonum virginianum,5,3,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,CLAVIR,Claytonia virginica,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,Osmorhiza sp.,Osm. Sp.,5,3,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,PARQUI,Parthenocissus quinquefolia,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,Sanicula sp.,Sanicula sp.,4,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,ALLPET,Alliaria petiolata,5,3,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,ACESAU,Acer saccharum,4,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,GALAPA,Galium aparine,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,GALTRF,Galium triflorum,1,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,Viola sp.,Viola sp.,2,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,Impatiens sp.,Impatiens sp.,3,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,CARCON,Cardamine concatenata,1,2,0,0,0,0,0,,
5/8/18,"MO, PB",LL90,SMIRAC,Smilacina racemosa,3,2,0,0,0,0,0,,
1/7/00,"WS, JLL",M118,GERMAC,Geranium maculatum ,1,2,0,0,3,0,7,,
5/1/18,"WS, JLL",M118,CARCON,Cardamine concatenata,10,3,0,0,0,0,0,,
5/1/18,"WS, JLL",M118,ERYALB,Erythronium albidum,15,3,0,0,0,0,0,,
5/1/18,"WS, JLL",M118,ALLCAN,Allium canadense,1,2,0,0,0,0,0,,
5/1/18,"WS, JLL",M118,PRUVIR,Prunus virginiana,10,3,3,0,0,0,0,,
5/2/18,"WS, JLL",M134,ACESAU,Acer saccharum,1,2,0,0,0,0,7,,
5/2/18,"WS, JLL",M134,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",M134,CARCON,Cardamine concatenata,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",M134,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/2/18,"JLL, WS",M137,ACESAU,Acer saccharum,2,2,0,0,0,0,7,,
5/7/18,"JLL, WS",MM108,GLEHED,Glechoma hederacea,2,2,0,0,0,0,7,,
5/7/18,"JLL, WS",MM108,SYMLAT,Symphyotrichum lateriflorum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,TRIREP,Trifolium repens,5,3,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,POAPRA,Poa pratensis,8,3,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,TAROFF,Taraxacum officinale,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,RHACAT,Rhamnus cathartica,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,DACGLO,Dactylis glomerata,7,3,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,BROINE,Bromus inermis,20,3,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,Unidentified ,Unidentified ,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",MM108,CHRLEP,Chrysanthemum leucanthemum ,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",MM114,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",MM114,CIRLUC,Circaea lutetiana ,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",MM114,CARCON,Cardamine concatenata,2,2,0,0,0,0,0,,
5/1/18,"CB, PB",N110,DICCAC,Dicentra cucullaria ,3,2,0,0,5,0,5,,
5/1/18,"CB, PB",N110,CARCON,Cardamine concatenata,6,3,0,0,0,0,0,,
5/1/18,"CB, PB",N110,CLAVIR,Claytonia virginica,5,3,0,0,0,0,0,,
5/1/18,"CB, PB",N110,ERYALB,Erythronium albidum,2,2,0,0,0,0,0,,
5/1/18,"CB, PB",N110,SOLFLE,Solidago flexicaulis,5,3,0,0,0,0,0,,
5/1/18,"CB, PB",N110,GERMAC,Geranium maculatum,25,4,0,0,0,0,0,,
5/2/18,"WS, JLL",N113,CARCON,Cardamine concatenata,8,3,0,0,2,0,7,,
5/2/18,"WS, JLL",N113,ACESAU,Acer saccharum,3,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N113,GERMAA,Geranium maculatum ,2,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N113,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N115,Weather station,Weather station,0,0,0,0,0,0,0,,no herb data
5/1/18,"WS, JLL",N116,ERYALB,Erythronium albidum,2,2,0,0,2,0,6,,
5/1/18,"WS, JLL",N116,DICCAC,Dicentra cucullaria ,3,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,CLAVIR,Claytonia virginica,3,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,PODPEL,Podophyllum peltatum,4,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,SOLFLE,Solidago flexicaulis,1,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,HYDVIR,Hydrophyllum virginianum,2,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,ASACAN,Asarum canadense,1,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,FLOPRO,Floerkea proserpinacoides,1,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,ACESAU,Acer saccharum,3,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,SANGRE,Sanicula gregaria,1,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N116,CARCON,Cardamine concatenata,1,2,0,0,0,0,0,,
5/1/18,"WS, JLL",N123,CARCON,Cardamine concatenata,10,3,0,0,0,0,7,,
5/1/18,"WS, JLL",N123,ANETHA,Anemonella thalictroides,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N128,SOLFLE,Solidago flexicaulis,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N128,Rumex sp.,Rumex sp.,1,2,0,0,0,0,0,not curly leaf,
5/2/18,"WS, JLL",N128,FLOPRO,Floerkea proserpinacoides,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N128,CXHIRT,Carex hirtifolia,2,2,0,0,0,0,0,,
5/2/18,"WS, JLL",N128,ACESAU,Acer saccharum,2,2,1,0,0,0,0,,
5/3/18,"BS, WO",N136,FLOPRO,Floerkea proserpinacoides,6,3,0,0,0,0,7,,
5/3/18,"BS, WO",N136,Impatiens sp.,Impatiens sp.,4,2,0,0,0,0,0,,
5/3/18,"BS, WO",N136,Lactuca sp.,Lactuca sp.,2,2,0,0,0,0,0,,
5/3/18,"BS, WO",N136,CIRLUC,Circaea lutetiana  ,2,2,0,0,0,0,0,,
5/3/18,"BS, WO",N136,ACESAU,Acer saccharum,2,2,0,0,0,0,0,,
5/3/18,"BS, WO",N136,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/3/18,"BS, WO",N136,Eupatorium sp.,Eupatorium sp.,2,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N142,RHACAT,Rhamnus cathartica,20,3,12,0,0,0,6,,
5/10/18,"JLL, WS",N142,PHAARU,Phalaris arundinacea,2,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N142,DODMEA,Dodecatheon meadia,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N142,DAUCAR,Daucus carota,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N142,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N142,CORRAC,Cornus racemosa,2,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N144,DODMEA,Dodecatheon meadia,15,3,0,0,0,0,0,prairie grasses not up yet,
5/10/18,"JLL, WS",N144,RHACAT,Rhamnus cathartica,8,3,8,0,0,0,0,,
5/10/18,"JLL, WS",N144,ROSCAR,Rosa carolina,2,2,1,0,0,0,0,,
5/10/18,"JLL, WS",N144,CORVAR,Coronilla varia,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N144,Viola sp.,Viola sp.,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N144,SILINI,Silphium integrifolium,2,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N144,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/10/18,"JLL, WS",N144,Carex sp.,Carex sp.,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN105,SOLALT,Solidago altissima,20,3,0,0,0,0,7,,
5/7/18,"JLL, WS",NN105,POAPRA,Poa pratensis,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN105,SYMLAT,Symphyotrichum lateriflorum,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN105,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,CIRLUC,Circaea lutetiana,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,GALTRF,Galium triflorum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,VIOSOR,Viola sororia,12,3,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,ANEQUI,Anemone quinquefolia,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,SYMDRU,Symphyotrichum drummondii,8,3,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,SOLCAN,Solidago canadensis,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,SOLCAN,Solidago canadensis,3,2,0,0,0,0,7,SOLALT?,
5/7/18,"JLL, WS",NN110,EUPRUG,Eupatorium rugosum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",NN110,Carex sp.,Carex sp.,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",NN114,Carex sp.,Carex sp.,1,2,0,3,0,0,7,,
5/4/18,"JLL, PB",NN114,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",NN114,SYMDRU,Symphyotrichum drummondii,2,2,0,0,0,0,0,,
5/4/18,"JLL, PB",NN114,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",NN114,SYMLAT,Symphyotrichum lateriflorum,1,2,0,0,0,0,0,,
5/4/18,"JLL, PB",NN114,GALAPA,Galium aparine,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,FLOPRO ,Floerkea proserpinacoides  ,40,4,0,0,4,0,3,,
5/4/18,"BS, WO",NN118,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,POLVIR,Polygonum virginianum,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,IMPCAP,Impatiens capensis,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,MAIRAC,Maianthemum racemosum,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,SOLALT,Solidago altissima,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,CLAVIR,Claytonia virginica,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",NN118,POLSCA,Polygonum scandens,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,ERIPHI,Erigeron philadelphicus,2,2,0,3,0,0,5,,
5/15/18,"SZ, WO",NN126,ANEVIR,Anemone virginiana,4,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,LONMAA,Lonicera maackii,50,5,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,RHACAT,Rhamnus cathartica,20,3,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,TAROFF,Taraxacum officinale,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,MALSIE,Malus sieboldii,3,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,SOLALT,Solidago altissima,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,FRAPES,Fraxinus pennsylvanica ,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,Carex sp.,Carex sp.,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,ULMAME,Ulmus americana,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,PLALAN,Plantago lanceolata,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,SYMDRU,Symphyotrichum drummondii,2,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,POAPRA,Poa pratensis,1,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/15/18,"SZ, WO",NN126,ACESAU,Acer saccharum,30,4,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,GERMAC,Geranium maculatum,35,4,0,0,0,0,5,,
5/15/18,"MO, WS",NN136,ERYALB,Erythronium albidum,5,3,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,ARITRI,Arisaema triphyllum,2,2,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,PARQUI,Parthenocissus quinquefolia,2,2,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,CARCON,Cardamine concatenata,2,2,0,0,0,0,0,,
5/15/18,"MO, WS",NN136,LONMAA,Lonicera maackii,30,4,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,CARCON,Cardamine concatenata,1,2,0,0,3,0,6,,
5/10/18,"BS, TP",NN145,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,SMIRAC,Smilacina racemosa,4,2,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,CIRLUC,Circaea lutetiana canadensis,1,2,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,TRIREC,Trillium recurvatum,1,2,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,RIBMIS,Ribes missouriense,5,3,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,LONMAA,Lonicera maackii,35,4,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,PARQUI,Parthenocissus quinquefolia,3,2,0,0,0,0,0,,
5/10/18,"BS, TP",NN145,RANHIS,Ranunculus hispidus,1,2,0,0,0,0,0,,
5/10/18,"BS, SL",NN146,PRUVIR,Prunus virginiana,3,2,0,0,0,0,0,,
5/10/18,"BS, SL",NN146,LONMAA,Lonicera maackii,4,2,0,0,0,0,0,,
5/10/18,"BS, SL",NN146,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/2/18,"CB, PB",O105,ERYALB,Erythronium albidum,15,3,0,0,3,0,6,,
5/2/18,"CB, PB",O105,ANETHA,Anemonella thalictroides,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",O105,TAROFF,Taraxacum officinale,1,2,0,0,0,0,0,,
5/1/18,"CB, PB",O108,CARCON,Cardamine concatenata,65,5,0,0,2,0,4,,
5/1/18,"CB, PB",O108,HYDVIR,Hydrophyllum virginianum,2,2,0,0,0,0,0,,
5/1/18,"CB, PB",O108,CLAVIR,Claytonia virginica,25,4,0,0,0,0,0,,
5/1/18,"CB, PB",O108,PRUVIR,Prunus virginiana,8,3,0,0,0,0,0,,
5/1/18,"CB, PB",O108,TRIGRA,Trillium grandiflorum ,2,2,0,0,0,0,0,,
5/1/18,"CB, PB",O109,CARCON,Cardamine concatenata,25,4,0,0,4,0,4,,
5/1/18,"CB, PB",O109,ERYALB,Erythronium albidum,20,3,0,0,0,0,0,,
5/1/18,"CB, PB",O109,CLAVIR,Claytonia virginica,45,4,0,0,0,0,0,,
5/1/18,"CB, PB",O109,SANCAN,Sanguinaria canadensis ,3,2,0,0,0,0,0,,
5/1/18,"CB, PB",O109,GERMAC,Geranium maculatum,6,3,0,0,0,0,0,,
5/1/18,"CB, PB",O109,FRAAMA,Fraxinus americana,2,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O112,CARCON,Cardamine concatenata,3,2,0,0,0,0,7,,
5/2/18,"WS, JLL",O112,TRIREC,Trillium recurvatum,3,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O112,UVUGRA,Uvularia grandiflora,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O112,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O112,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O120,ERYALB,Erythronium albidum,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O120,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O120,ANEQUI,Anemone quinquefolia,2,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O120,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O121,CARCON,Cardamine concatenata,6,3,0,0,2,0,6,,
5/2/18,"WS, JLL",O121,ERYALB,Erythronium albidum,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O121,UVUGRA,Uvularia grandiflora,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O121,ACESAU,Acer saccharum,3,2,8,0,0,0,0,,
5/2/18,JLL,O131,FLOPRO,Floerkea proserpinacoides,3,2,0,0,0,0,7,,
5/2/18,JLL,O131,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/2/18,JLL,O131,SOLULM,Solidago ulmifolia,2,2,0,0,0,0,0,,
5/2/18,JLL,O131,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/2/18,JLL,O131,ERYALB,Erythronium albidum,1,2,0,0,0,0,0,,
5/2/18,JLL,O131,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O135,IMPCAP,Impatiens capensis,2,2,0,0,3,0,6,,
5/2/18,"WS, JLL",O135,ACESAU,Acer saccharum,1,2,1,0,0,0,0,,
5/2/18,"WS, JLL",O136,ACESAU,Acer saccharum,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O136,FLOPRO,Floerkea proserpinacoides,3,4,0,0,0,0,0,,
5/2/18,"WS, JLL",O136,LYTALB,Lythrum alatum ,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O136,ASACAN,Asarum canadense,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O136,Rosa sp.,Rosa sp.,3,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O136,IMPCAP,Impatiens capensis,1,2,0,0,0,0,0,,
5/2/18,"WS, JLL",O136,Fraxinus sp.,Fraxinus sp.,1,2,1,0,0,0,0,,
5/7/18,"JLL, WS",OO100,TAROFF,Taraxacum officinale,1,2,0,2,4,0,4,,
5/7/18,"JLL, WS",OO100,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO100,CIRLUC,Circaea lutetiana,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO100,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO100,TILAME,Tilia americana,2,2,3,0,0,0,0,,
5/7/18,"JLL, WS",OO101,TAROFF,Taraxacum officinale,20,3,0,0,0,0,7,,
5/7/18,"JLL, WS",OO101,EUPRUG,Eupatorium rugosum,15,3,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,GALAPA,Galium aparine,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,TILAME,Tilia americana,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,CELORB,Celastrus orbiculatus,1,2,1,0,0,0,0,,
5/7/18,"JLL, WS",OO101,SMIRAC,Smilacina racemosa,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,POLVIR,Polygonum virginianum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,CXHIRT,Carex hirtifolia,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,HACVIR,Hackelia virginiana,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,SOLALT,Solidago altissima,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,AMBARE,Ambrosia artemisiifolia elatior,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,GEUCAN,Geum canadense,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",OO101,POAPRA,Poa pratensis,15,3,0,0,0,0,0,,
