"","plot_names","all_spp"
"1627","SS136","Impatiens"
"1628","SS136","Ranunculus septentrionalis"
"1629","SS141","Arisaema triphyllum"
"1630","SS141","Berberis thunbergii"
"1631","SS141","Impatiens capensis"
"1632","SS141","Symphyotrichum lateriflorum"
"1633","SS141","Thelypteris confluens"
"1634","SS142","Erythronium albidum"
"1635","SS142","Fraxinus"
"1636","T114","Cardamine concatenata"
"1637","T114","Celtis occidentalis"
"1638","T114","Erythronium albidum"
"1639","T114","Impatiens"
"1640","T114","Polygonum virginianum"
"1641","T122","Acer saccharum"
"1642","T122","Anemone quinquefolia"
"1643","T122","Cardamine concatenata"
"1644","T122","Claytonia virginica"
"1645","T127","Acer saccharum"
"1646","T127","Cardamine concatenata"
"1647","T127","Erythronium albidum"
"1648","T127","Galium aparine"
"1649","T127","Impatiens"
"1650","T127","Phlox divaricata"
"1651","T127","Solidago ulmifolia"
"1652","T132","Acer saccharum"
"1653","T132","Cardamine concatenata"
"1654","T132","Trillium recurvatum"
"1655","T147",""
"1656","T147","Parthenocissus quinquefolia"
"1657","T147","Symphyotrichum drummondii"
"1658","T147","Thalictrum dioicum"
"1659","T75","Acer saccharum"
"1660","T75","Erythronium albidum"
"1661","T75","Toxicodendron radicans"
"1662","T77","Acer saccharum"
"1663","T77","Alliaria petiolata"
"1664","T77","Cardamine concatenata"
"1665","T77","Erythronium albidum"
"1666","T84","Arisaema triphyllum"
"1667","T84","Galium triflorum"
"1668","T84","Impatiens"
"1669","T84","Lonicera maackii"
"1670","T84","Polygonatum biflorum"
"1671","T84","Symphyotrichum"
"1672","T84","Trillium recurvatum"
"1673","T88","Arisaema triphyllum"
"1674","T88","Carex"
"1675","T88","Erythronium albidum"
"1676","T88","Eupatorium purpureum"
"1677","T88","Geum canadense"
"1678","T88","Impatiens"
"1679","T88","Symphyotrichum"
"1680","T88","Symphyotrichum drummondii"
"1681","T88","Taraxacum campylodes"
"1682","TT110","Ageratina altissima"
"1683","TT110","Circaea lutetiana"
"1684","TT110","Podophyllum peltatum"
"1685","TT110","Solidago canadensis"
"1686","TT110","Symphyotrichum drummondii"
"1687","TT129","Alliaria petiolata"
"1688","TT129","Galium aparine"
"1689","TT129","Parthenocissus quinquefolia"
"1690","TT130","Acer saccharum"
"1691","TT130","Lonicera maackii"
"1692","TT131","Alliaria petiolata"
"1693","TT131","Galium aparine"
"1694","TT131","Lonicera maackii"
"1695","TT131","Maianthemum racemosum"
"1696","TT132","Acer saccharum"
"1697","TT132","Alliaria petiolata"
"1698","TT132","Claytonia virginica"
"1699","TT132","Fraxinus pennsylvanica"
"1700","TT132","Galium aparine"
"1701","TT132","Trillium recurvatum"
"1702","TT133","Acer negundo"
"1703","TT133","Acer saccharum"
"1704","TT133","Alliaria petiolata"
"1705","TT133","Cardamine concatenata"
"1706","TT133","Circaea lutetiana"
"1707","TT133","Geum canadense"
"1708","TT133","Ulmus americana"
"1709","TT137","Allium canadense"
"1710","TT137","Cardamine concatenata"
"1711","TT137","Erythronium albidum"
"1712","TT137","Impatiens capensis"
"1713","TT140","Agrimonia gryposepala"
"1714","TT140","Alliaria petiolata"
"1715","TT140","Amphicarpaea bracteata"
"1716","TT140","Arisaema triphyllum"
"1717","TT140","Circaea lutetiana subsp. canadensis"
"1718","TT140","Erythronium albidum"
"1719","TT140","Hydrophyllum appendiculatum"
"1720","TT140","Menispermum canadense"
"1721","TT140","Polygonum virginianum"
"1722","TT143","Glyceria striata"
"1723","TT143","Scutellaria lateriflora"
"1724","TT143","Symphyotrichum lateriflorum"
"1725","TT143","Ulmus americana"
"1726","TT145","Alliaria petiolata"
"1727","TT145","Arisaema triphyllum"
"1728","TT145","Carex jamesii"
"1729","TT145","Polygonum virginianum"
"1730","U107","Acer saccharum"
"1731","U107","Allium"
"1732","U107","Claytonia virginica"
"1733","U107","Erythronium albidum"
"1734","U107","Floerkea proserpinacoides"
"1735","U107","Galium aparine"
"1736","U110","Anemonella thalictroides"
"1737","U110","Cardamine concatenata"
"1738","U110","Cardamine douglassii"
"1739","U110","Carex"
"1740","U110","Claytonia virginica"
"1741","U110","Erythronium albidum"
"1742","U110","Floerkea proserpinacoides"
"1743","U110","Lonicera maackii"
"1744","U110","Solidago"
"1745","U110","Toxicodendron radicans"
"1746","U111","Cardamine concatenata"
"1747","U111","Claytonia virginica"
"1748","U111","Erythronium albidum"
"1749","U111","Floerkea proserpinacoides"
"1750","U111","Impatiens"
"1751","U125","Anemonella thalictroides"
"1752","U125","Ranunculus hispidus"
"1753","U125","Symphyotrichum shortii"
"1754","U130","Claytonia virginica"
"1755","U130","Floerkea proserpinacoides"
"1756","U130","Geranium maculatum"
"1757","U130","Ranunculus hispidus"
"1758","U130","Stylophorum diphyllum"
"1759","U134",""
"1760","U134","Anemonella thalictroides"
"1761","V95","Ageratina altissima"
"1762","V95","Allium canadense"
"1763","V95","Barbarea vulgaris"
"1764","V95","Camassia scilloides"
"1765","V95","Cercis canadensis"
"1766","V95","Elymus elymoides"
"1767","V95","Erythronium albidum"
"1768","V95","Euonymus alatus"
"1769","V95","Helianthus species"
"1770","V95","Nabalus albus"
"1771","V95","Oxalis"
"1772","V95","Solidago canadensis"
"1773","V95","Solidago ulmifolia"
"1774","V95","Symphyotrichum drummondii"
"1775","V95","Trillium recurvatum"
"1776","U95","Actaea pachypoda"
"1777","U95","AGRALT"
"1778","U95","Agrimonia gryposepala"
"1779","U95","Alliaria petiolata"
"1780","U95","Allium canadense"
"1781","U95","Carex"
"1782","U95","Circaea lutetiana"
"1783","U95","Erigeron annuus"
"1784","U95","Erythronium albidum"
"1785","U95","Galium triflorum"
"1786","U95","Geum canadense"
"1787","U95","Helenium autumnale"
"1788","U95","Lonicera"
"1789","U95","Polygonatum biflorum"
"1790","U95","Prunella vulgaris"
"1791","U95","Rhamnus cathartica"
"1792","U95","Rubus occidentalis"
"1793","U95","Sanicula gregaria"
"1794","U95","Solidago canadensis"
"1795","U95","Solidago ulmifolia"
"1796","U95","Symphyotrichum drummondii"
"1797","U95","Taraxacum campylodes"
"1798","U95","Tragopogon species"
"1799","U95","Trillium recurvatum"
"1800","U95","Viola sororia"
"1801","U98","Erythronium albidum"
"1802","U98","Geum canadense"
"1803","U98","Impatiens"
"1804","U98","Lonicera maackii"
"1805","U98","Symphyotrichum lateriflorum"
"1806","UU125","Acer saccharum"
"1807","UU125","Lonicera maackii"
"1808","UU125","Prunus serotina"
"1809","UU129","Alliaria petiolata"
"1810","UU129","Lonicera maackii"
"1811","UU129","Rhamnus cathartica"
"1812","UU132","Arisaema triphyllum"
"1813","UU132","Claytonia virginica"
"1814","UU132","Galium aparine"
"1815","VV122","Acer saccharum"
"1816","VV122","Lonicera maackii"
"1817","VV133","Alliaria petiolata"
"1818","VV133","Cardamine concatenata"
"1819","VV133","Claytonia virginica"
"1820","VV133","Geum canadense"
"1821","VV133","Lonicera maackii"
"1822","VV133","Maianthemum racemosum"
"1823","VV133","Sanicula"
"1824","VV133","Tilia americana"
"1825","V111","Anemone quinquefolia"
"1826","V111","Cardamine concatenata"
"1827","V111","Claytonia virginica"
"1828","V111","Dicentra cucullaria"
"1829","V111","Erythronium albidum"
"1830","V113",""
"1831","V113","Cardamine concatenata"
"1832","V113","Trillium recurvatum"
"1833","V114","Claytonia virginica"
"1834","V114","Erythronium albidum"
"1835","V114","Impatiens"
"1836","V114","Polygonum virginianum"
"1837","V134","Alliaria petiolata"
"1838","V134","Cardamine concatenata"
"1839","V134","Impatiens"
"1840","V76","Glechoma hederacea"
"1841","V76","Parthenocissus quinquefolia"
"1842","V76","Rubus occidentalis"
"1843","V84",""
"1844","V84","Ageratina altissima"
"1845","V84","Alliaria petiolata"
"1846","V84","Anemonella thalictroides"
"1847","V84","Circaea lutetiana"
"1848","V84","Erythronium albidum"
"1849","V84","Hackelia virginiana"
"1850","V84","Lonicera maackii"
"1851","V84","Maianthemum racemosum"
"1852","V84","Oxalis"
"1853","V84","Quercus"
"1854","W106","Alliaria petiolata"
"1855","W106","Claytonia virginica"
"1856","W109","Floerkea proserpinacoides"
"1857","W109","Impatiens"
"1858","W112","Acer saccharum"
"1859","W112","Anemone quinquefolia"
"1860","W112","Cardamine concatenata"
"1861","W112","Claytonia virginica"
"1862","W112","Erythronium albidum"
"1863","W128","Acer saccharum"
"1864","W128","Claytonia virginica"
"1865","W128","Erythronium albidum"
"1866","W128","Galium aparine"
"1867","W128","Hydrophyllum virginianum"
"1868","W128","Impatiens"
"1869","W128","Maianthemum racemosum"
"1870","W128","Mertensia virginica"
"1871","W132","Acer saccharum"
"1872","W132","Cardamine concatenata"
"1873","W132","Impatiens"
"1874","W136","Alliaria petiolata"
"1875","W136","Camassia scilloides"
"1876","W136","Floerkea proserpinacoides"
"1877","W136","Mertensia virginica"
"1878","W137","Carex"
"1879","W137","Elymus villosus"
"1880","W137","Geum canadense"
"1881","W137","Hackelia virginiana"
"1882","W137","Phalaris arundinacea"
"1883","W137","Ranunculus abortivus"
"1884","W137","Rubus occidentalis"
"1885","W137","Solidago canadensis"
"1886","W137","Teucrium canadense"
"1887","W137","Verbesina alternifolia"
"1888","W146","Bidens species"
"1889","W146","Bromus"
"1890","W146","Rubus"
"1891","W146","Symphyotrichum pilosum"
"1892","W146","Veronicastrum virginicum"
"1893","W71","Camassia scilloides"
"1894","W71","Galium aparine"
"1895","W71","Rubus idaeus subsp. strigosus"
"1896","W72","Allium canadense"
"1897","W72","Allium tricoccum var. burdickii"
"1898","W72","Camassia scilloides"
"1899","W72","Celastrus orbiculatus"
"1900","W72","Erythronium albidum"
"1901","W72","Galium"
"1902","W72","Galium aparine"
"1903","W72","Impatiens"
"1904","W72","Rubus allegheniensis"
"1905","W72","Trillium recurvatum"
"1906","W87",""
"1907","W87","Allium canadense"
"1908","W87","Circaea lutetiana"
"1909","W87","Convolvulus"
"1910","W87","Elymus"
"1911","W87","Erythronium albidum"
"1912","W87","Eupatorium purpureum"
"1913","W87","Impatiens"
"1914","W87","Prunus virginiana"
"1915","W87","Ranunculus hispidus"
"1916","W87","Rubus allegheniensis"
"1917","W87","Solidago canadensis"
"1918","W87","Symphyotrichum drummondii"
"1919","W87","Trillium recurvatum"
"1920","W91","Ageratina altissima"
"1921","W91","Circaea lutetiana"
"1922","W91","Erythronium albidum"
"1923","W91","Geranium maculatum"
"1924","W91","Geum canadense"
"1925","W91","Viola sororia"
"1926","W95","Ageratina altissima"
"1927","W95","Allium canadense"
"1928","W95","Carex"
"1929","W95","Cerastium"
"1930","W95","Daucus carota"
"1931","W95","Erigeron annuus"
"1932","W95","Fraxinus"
"1933","W95","Poa pratensis"
"1934","W95","Symphyotrichum drummondii"
"1935","W95","Veronica"
"1936","WW124","Acer saccharum"
"1937","WW124","Hesperis matronalis"
"1938","WW124","Prunus serotina"
"1939","WW130","Alliaria petiolata"
"1940","WW130","Arisaema triphyllum"
"1941","WW130","Lonicera maackii"
"1942","WW130","Trillium recurvatum"
"1943","WW137","Agrimonia gryposepala"
"1944","WW137","Arisaema triphyllum"
"1945","WW137","Cardamine concatenata"
"1946","WW137","Carex"
"1947","WW137","Erythronium albidum"
"1948","WW137","Ostrya virginiana"
"1949","WW137","Prunus serotina"
"1950","WW137","Rubus occidentalis"
"1951","WW137","Symphyotrichum lateriflorum"
"1952","WW137","Viola sororia"
"1953","WW140","Acer saccharum"
"1954","WW140","Arisaema triphyllum"
"1955","WW140","Berberis thunbergii"
"1956","WW140","Cardamine concatenata"
"1957","WW140","Circaea lutetiana"
"1958","WW140","Erythronium albidum"
"1959","WW140","Geranium maculatum"
"1960","WW140","Smilax illinoensis"
"1961","X110",""
"1962","X110","Alliaria petiolata"
"1963","X110","Polygonatum biflorum"
"1964","X110","Trillium recurvatum"
"1965","X118","Cardamine concatenata"
"1966","X118","Claytonia virginica"
"1967","X118","Impatiens capensis"
"1968","X125","Acer saccharum"
"1969","X125","Cardamine concatenata"
"1970","X125","Claytonia virginica"
"1971","X125","Geranium maculatum"
"1972","X125","Geum canadense"
"1973","X125","Impatiens"
"1974","X125","Ostrya virginiana"
"1975","X125","Taraxacum campylodes"
"1976","X138","Apocynum cannabinum"
"1977","X138","Brassica"
"1978","X138","Chenopodium"
"1979","X138","Polygonum"
"1980","X139",""
"1981","X139","Carex trichocarpa"
"1982","X139","Chenopodium"
"1983","X139","Plantago lanceolata"
"1984","X139","Torilis japonica"
"1985","X139","Verbesina alternifolia"
"1986","Y141","Crataegus"
"1987","Y141","Monarda fistulosa"
"1988","Y141","Phalaris arundinacea"
"1989","Y141","Prunus serotina"
"1990","Y141","Rhamnus cathartica"
"1991","Y141","Rosa carolina"
"1992","Y141","Securigera varia"
"1993","Y141","Solidago canadensis"
"1994","Y141","Verbesina alternifolia"
"1995","X143","Bidens species"
"1996","X143","Carex"
"1997","X143","Geum"
"1998","X143","Juncus"
"1999","X143","Rumex crispus"
"2000","X143","Symphyotrichum lanceolatum"
"2001","X143","Taraxacum campylodes"
"2002","X76","Cornus"
"2003","X76","Impatiens"
"2004","X76","Rubus allegheniensis"
"2005","X76","Rubus occidentalis"
"2006","X76","Viburnum"
"2007","X78",""
"2008","X78","Aster"
"2009","X78","Carex"
"2010","X78","Fragaria virginiana"
"2011","X78","Galium"
"2012","X78","Impatiens"
"2013","X78","Oxalis stricta"
"2014","X78","Poa pratensis"
"2015","X78","Ranunculus hispidus"
"2016","X78","Sambucus canadensis"
"2017","X78","Taraxacum campylodes"
"2018","X93","Ageratina altissima"
"2019","X93","Arisaema triphyllum"
"2020","X93","Circaea lutetiana"
"2021","X93","Galium triflorum"
"2022","X93","Geranium maculatum"
"2023","X93","Geum canadense"
"2024","XX125","Acer saccharum"
"2025","XX125","Circaea lutetiana"
"2026","XX125","Lonicera maackii"
"2027","XX125","Viola sororia"
"2028","XX129","Alliaria petiolata"
"2029","XX129","Rosa multiflora"
"2030","XX134","Acer saccharum"
"2031","XX134","Arisaema triphyllum"
"2032","XX134","Cardamine concatenata"
"2033","XX134","Carex hirtifolia"
"2034","XX134","Carex jamesii"
"2035","XX134","Erythronium albidum"
"2036","XX134","Euonymus alatus"
"2037","XX134","Lonicera maackii"
"2038","XX134","Viola sororia var. missouriensis"
"2039","XX142","Circaea lutetiana"
"2040","XX142","Erythronium albidum"
"2041","XX147","Polygonatum biflorum"
"2042","XX147","Prunus virginiana"
"2043","XX147","Ribes"
"2044","XX147","Rubus occidentalis"
"2045","XX147","Sanguinaria canadensis"
"2046","Y105","Acer saccharum"
"2047","Y105","Claytonia virginica"
"2048","Y110","Cardamine concatenata"
"2049","Y112","Anemone virginiana"
"2050","Y112","Cardamine concatenata"
"2051","Y112","Claytonia virginica"
"2052","Y112","Cystopteris protrusa"
"2053","Y112","Dicentra cucullaria"
"2054","Y112","Enemion biternatum"
"2055","Y112","Floerkea proserpinacoides"
"2056","Y112","Hydrophyllum virginianum"
"2057","Y112","Osmorhiza"
"2058","Y112","Trillium recurvatum"
"2059","Y128","Claytonia virginica"
"2060","Y128","Erythronium albidum"
"2061","Y128","Floerkea proserpinacoides"
"2062","Y128","Mertensia virginica"
"2063","Y130","Cardamine concatenata"
"2064","Y130","Erythronium albidum"
"2065","Y130","Floerkea proserpinacoides"
"2066","Y130","Mertensia virginica"
"2067","Y135","Allium canadense"
"2068","Y135","Ambrosia trifida"
"2069","Y135","Carex jamesii"
"2070","Y135","Fallopia scandens"
"2071","Y135","Floerkea proserpinacoides"
"2072","Y135","Laportea canadensis"
"2073","Y135","Polygonum virginianum"
"2074","Y135","Ranunculus hispidus"
"2075","Y135","Stylophorum diphyllum"
"2076","Y147","Alliaria petiolata"
"2077","Y147","Circaea lutetiana"
"2078","Y147","Convolvulus"
"2079","Y147","Geum canadense"
"2080","Y147","Hackelia virginiana"
"2081","Y147","Impatiens"
"2082","Y147","Lonicera maackii"
"2083","Y147","Maianthemum racemosum"
"2084","Y147","Polygonum virginianum"
"2085","Y147","Viola"
"2086","Y90",""
"2087","Y90","Carex hirtifolia"
"2088","Y90","Erythronium albidum"
"2089","Y90","Geum canadense"
"2090","Y94","Achillea millefolium"
"2091","Y94","Calystegia sepium"
"2092","Y94","Carex"
"2093","Y94","Fragaria virginiana"
"2094","Y94","Poa pratensis"
"2095","Y94","Potentilla simplex"
"2096","Y94","Solidago canadensis"
"2097","Y94","Symphyotrichum drummondii"
"2098","Y94","Symphyotrichum lateriflorum"
"2099","Y94","Symphyotrichum pilosum"
"2100","Y94","Trillium recurvatum"
"2101","Y96","Alliaria petiolata"
"2102","Y96","Erythronium albidum"
"2103","Y96","Fragaria virginiana"
"2104","Y96","Galium"
"2105","Y96","Impatiens"
"2106","Y96","Lactuca species"
"2107","Y96","Oxalis"
"2108","Y96","Solidago canadensis"
"2109","Y96","Solidago ulmifolia"
"2110","YY122","Anemone virginiana"
"2111","YY122","Daucus carota"
"2112","YY122","Fragaria virginiana"
"2113","YY122","Parthenocissus quinquefolia"
"2114","YY122","Prunus serotina"
"2115","YY122","Symphyotrichum drummondii"
"2116","YY122","Symphyotrichum lateriflorum"
"2117","YY122","Taraxacum campylodes"
"2118","YY132",""
"2119","YY137","Alliaria petiolata"
"2120","YY137","Allium canadense"
"2121","YY137","Allium tricoccum var. burdickii"
"2122","YY137","Arisaema triphyllum"
"2123","YY137","Cardamine concatenata"
"2124","YY137","Erythronium albidum"
"2125","YY137","Ranunculus hispidus"
"2126","YY137","Rhamnus cathartica"
"2127","YY140","Allium tricoccum var. burdickii"
"2128","YY140","Arisaema triphyllum"
"2129","YY140","Erythronium albidum"
"2130","YY140","Impatiens capensis"
"2131","YY140","Maianthemum racemosum"
"2132","YY140","Ranunculus septentrionalis"
"2133","YY140","Rhamnus cathartica"
"2134","YY140","Trillium recurvatum"
"2135","YY146","Persicaria amphibia"
"2136","YY146","Rumex"
"2137","Y115","Allium"
"2138","Y115","Cardamine concatenata"
"2139","Y115","Erythronium albidum"
"2140","Y115","Floerkea proserpinacoides"
"2141","Y115","Impatiens capensis"
"2142","Y115","Mertensia virginica"
"2143","Y115","Ranunculus hispidus"
"2144","Z118","Acer saccharum"
"2145","Z118","Claytonia virginica"
"2146","Z118","Floerkea proserpinacoides"
"2147","Z118","Galium aparine"
"2148","Z118","Podophyllum peltatum"
"2149","Z128","Acer saccharum"
"2150","Z128","Alliaria petiolata"
"2151","Z128","Claytonia virginica"
"2152","Z128","Dicentra cucullaria"
"2153","Z128","Impatiens"
"2154","Z128","Polygonatum biflorum"
"2155","Z128","Solidago flexicaulis"
"2156","Z132","Acer saccharum"
"2157","Z132","Claytonia virginica"
"2158","Z132","Erythronium albidum"
"2159","Z132","Floerkea proserpinacoides"
"2160","Z132","Impatiens"
"2161","Z132","Mertensia virginica"
"2162","AA141",""
"2163","AA141","Bidens species"
"2164","AA141","Cirsium arvense"
"2165","AA141","Convolvulus"
"2166","AA141","Galium aparine"
"2167","AA141","Securigera varia"
"2168","AA141","Torilis"
"2169","Z143","Bidens species"
"2170","Z143","Carex"
"2171","Z143","Convolvulus"
"2172","Z143","Dactylis glomerata"
"2173","Z143","Dipsacus fullonum"
"2174","Z143","Geum canadense"
"2175","Z143","Phalaris arundinacea"
"2176","Z143","Symphyotrichum"
"2177","Z143","Symphyotrichum pilosum"
"2178","Z143","Torilis"
"2179","Z92","Acer saccharum"
"2180","Z92","Alliaria petiolata"
"2181","Z92","Anemone quinquefolia"
"2182","Z92","Carex"
"2183","Z92","Claytonia virginica"
"2184","Z92","Erythronium albidum"
"2185","Z92","Geum canadense"
"2186","Z92","Solidago ulmifolia"
"2187","ZZ130","Circaea lutetiana subsp. canadensis"
"2188","ZZ130","Erythronium albidum"
"2189","ZZ130","Lonicera maackii"
"2190","ZZ130","Tilia americana"
"2191","ZZ132","Ageratina altissima"
"2192","ZZ132","Alliaria petiolata"
"2193","ZZ132","Arisaema triphyllum"
"2194","ZZ132","Erythronium albidum"
"2195","ZZ132","Geum canadense"
"2196","ZZ132","Polygonum virginianum"
"2197","ZZ132","Prunus virginiana"
"2198","ZZ132","Urtica dioica"
"2199","ZZ134","Alliaria petiolata"
"2200","ZZ134","Allium canadense"
"2201","ZZ134","Circaea lutetiana subsp. canadensis"
"2202","ZZ134","Erythronium albidum"
"2203","ZZ134","Geum canadense"
"2204","ZZ134","Ranunculus abortivus"
"2205","ZZ134","Rosa multiflora"
"2206","ZZ134","Symphyotrichum lateriflorum"
"2207","ZZ142","Berberis thunbergii"
"2208","ZZ142","Cardamine concatenata"
"2209","ZZ142","Erythronium albidum"
"2210","ZZ142","Polygonatum biflorum"
"2211","ZZ142","Tilia americana"
"2212","ZZ142","Toxicodendron radicans"
"2213","CC132","Alliaria petiolata"
"2214","EE138","Arisaema dracontium"
"2215","EE138","Impatiens"
"2216","EE138","Malus sieboldii"
"2217","EE138","Ribes"
"2218","EE138","Rosa multiflora"
"2219","EE138","Rubus occidentalis"
"2220","EE138","Tilia americana"
"2221","HB130","Arisaema triphyllum"
"2222","HB130","Celtis occidentalis"
"2223","HB130","Lonicera maackii"
"2224","HB130","Tilia americana"
"2225","HD136","Ellisia nyctelea"
"2226","I38","Phalaris arundinacea"
"2227","K105","Allium"
"2228","K105","Anemone quinquefolia"
"2229","K105","Cardamine concatenata"
"2230","K105","Claytonia virginica"
"2231","K105","Erythronium albidum"
"2232","K105","Geranium maculatum"
"2233","K105","Toxicodendron radicans"
"2234","N136","Acer saccharum"
"2235","N136","Alliaria petiolata"
"2236","N136","Eupatorium"
"2237","N136","Floerkea proserpinacoides"
"2238","N136","Impatiens"
"2239","N136","Lactuca species"
"2240","O120","Acer saccharum"
"2241","O120","Anemone quinquefolia"
"2242","O120","Claytonia virginica"
"2243","O120","Erythronium albidum"
"2244","T87",""
"2245","T87","Circaea lutetiana"
"2246","T87","Erythronium albidum"
"2247","T87","Geranium maculatum"
"2248","T87","Geum canadense"
"2249","T87","Impatiens"
"2250","T87","Parthenocissus quinquefolia"
"2251","T87","Polygonum virginianum"
"2252","T87","Rubus allegheniensis"
"2253","T87","Trillium recurvatum"
"2254","T89","Ageratina altissima"
"2255","T89","Arisaema triphyllum"
"2256","T89","Carex"
"2257","T89","Claytonia virginica"
"2258","T89","Elymus"
"2259","T89","Erythronium albidum"
"2260","T89","Geranium maculatum"
"2261","T89","Nabalus albus"
"2262","T89","Parthenocissus quinquefolia"
"2263","T89","Prunus virginiana"
"2264","T89","Solidago canadensis"
"2265","T89","Symphyotrichum"
"2266","T89","Symphyotrichum drummondii"
"2267","T89","Taraxacum campylodes"
"2268","Y70","Alliaria petiolata"
"2269","Y70","Cardamine concatenata"
"2270","Y70","Elymus"
"2271","Y70","Erythronium albidum"
"2272","Y70","Galium aparine"
"2273","Y70","Potentilla simplex"
